CameraPanID	ClosestRoadWeatherStation	CameraName	Direction	Tie	Tieosa	Etäisyys	X	Y	Kunnan nimi
C0950301	9002	Tie 9 Muurame	Jyväskylään	9	232	4400	6888632	3428689	Muurame
C0951102	9014	Tie 9 Jyväskylä, Pumperi	Jämsään	9	235	2725	6901304	3433581	Jyväskylä
C0950401	9007	Tie 9 Laukaa, Metsolahti	Kuopioon	9	305	100	6905557	3453509	Laukaa
C0950402	9007	Tie 9 Laukaa, Metsolahti	Jyväskylään	9	305	100	6905557	3453509	Laukaa
C0950501	9011	Tie 9 Hankasalmi, Nälkämäki	Kuopioon	9	310	3200	6916850	3477797	Hankasalmi
C0950502	9011	Tie 9 Hankasalmi, Nälkämäki	Jyväskylään	9	310	3200	6916850	3477797	Hankasalmi
C0950509	9011	Tie 9 Hankasalmi, Nälkämäki	Tienpinta	9	310	3200	6916850	3477797	Hankasalmi
C0951401	9009	Tie 13 Humppi	Saarijärvelle	13	127	75	6982261	3390356	Karstula
C0951402	9009	Tie 13 Humppi	Kokkolaan	13	127	75	6982261	3390356	Karstula
C0951409	9009	Tie 13 Humppi	Tienpinta	13	127	75	6982261	3390356	Karstula
C0952501	9009	Tie 13 Saarijärvi	Jyväskylään	13	134	2430	6955809	3412825	Saarijärvi
C0952502	9009	Tie 13 Saarijärvi	Saarijärvelle	13	134	2430	6955809	3412825	Saarijärvi
C0952509	9009	Tie 13 Saarijärvi	Tienpinta	13	134	2430	6955809	3412825	Saarijärvi
C0951902	9012	Tie 18 Väätäiskylä	Karstulaan	18	35	70	6944979	3376540	Multia
C0951601	9003	Tie 18 Petäjävesi, Kintaus	Jyväskylään	18	46	3160	6908312	3413902	Petäjävesi
C0951602	9003	Tie 18 Petäjävesi, Kintaus	Keuruulle	18	46	3160	6908312	3413902	Petäjävesi
C0952301	9012	Tie 23 Haapamäki	Keuruulle	23	216	1550	6907909	3367933	Keuruu
C0952302	9012	Tie 23 Haapamäki	Virroille	23	216	1550	6907909	3367933	Keuruu
C0950201	9005	Tie 24 Kuhmoinen, Patavesi	Jämsään	24	17	2400	6833966	3406899	Kuhmoinen
C0950202	9005	Tie 24 Kuhmoinen, Patavesi	Lahteen	24	17	2400	6833966	3406899	Kuhmoinen
C0952201	4023	Tie 58 Mänttä	Keuruulle	58	17	4167	6881872	3379440	Mänttä
C0952202	4023	Tie 58 Mänttä	Orivedelle	58	17	4167	6881872	3379440	Mänttä
C0952401	9010	Tie 58 Hannonsalmi, Kivijärvi	Kivijärvelle	58	44	25	7005042	3400429	Kivijärvi
C0952402	9010	Tie 58 Hannonsalmi, Kivijärvi	Karstulaan	58	44	25	7005042	3400429	Kivijärvi
C0952102	8009	Tie 69 Konnevesi, Istunmäki	Suolahteen	69	12	50	6955571	3472657	Konnevesi
C1050401	10007	Tie 3 Jalasjärvi	Vaasaan	3	226	1280	6935486	3282070	Jalasjärvi
C1050402	10007	Tie 3 Jalasjärvi	Tampereelle	3	226	1280	6935486	3282070	Jalasjärvi
C1050409	10007	Tie 3 Jalasjärvi	Tienpinta	3	226	1280	6935486	3282070	Jalasjärvi
C1051401	10008	Tie 3 Kurikka, Tuiskula	Vaasaan	3	234	3445	6958359	3266291	Kurikka
C1051402	10008	Tie 3 Kurikka, Tuiskula	Tampereelle	3	234	3445	6958359	3266291	Kurikka
C1051409	10008	Tie 3 Kurikka, Tuiskula	Tienpinta	3	234	3445	6958359	3266291	Kurikka
C1052201	10013	Tie 16 Alajärvi	Kyyjärvelle	16	22	3800	6995996	3341820	Alajärvi
C1052202	10013	Tie 16 Alajärvi	Lapualle	16	22	3800	6995996	3341820	Alajärvi
C1052209	10013	Tie 16 Alajärvi	Tienpinta	16	22	3800	6995996	3341820	Alajärvi
C1053101	10013	Tie 16 Alajärvi, Möksy	Kyyjärvelle	16	26	6092	6995656	3360919	Alajärvi
C1053102	10013	Tie 16 Alajärvi, Möksy	Alajärvelle	16	26	6092	6995656	3360919	Alajärvi
C1053109	10013	Tie 16 Alajärvi, Möksy	Tienpinta	16	26	6092	6995656	3360919	Alajärvi
C1052901	10014	Tie 18 Nurmo, Munakka	Seinäjoelle	18	9	5265	6978999	3285461	Nurmo
C1052902	10014	Tie 18 Nurmo, Munakka	Laihialle	18	9	5265	6978999	3285461	Nurmo
C1052909	10014	Tie 18 Nurmo, Munakka	Tienpinta	18	9	5265	6978999	3285461	Nurmo
C1052801	10035	Tie 18 Alavus	Ähtäriin	18	19	3216	6947727	3326200	Alavus
C1052802	10035	Tie 18 Alavus	Seinäjoelle	18	19	3216	6947727	3326200	Alavus
C1052803	10035	Tie 18 Alavus	Kuortaneelle	18	19	3216	6947727	3326200	Alavus
C1052804	10035	Tie 18 Alavus	Virroille	18	19	3216	6947727	3326200	Alavus
C1052809	10035	Tie 18 Alavus	Tienpinta	18	19	3216	6947727	3326200	Alavus
C1051501	10018	Tie 18 Ähtäri, Inha	Jyväskylä	18	27	705	6940762	3355512	Ähtäri
C1051502	10018	Tie 18 Ähtäri, Inha	Ähtäriin	18	27	705	6940762	3355512	Ähtäri
C1051509	10018	Tie 18 Ähtäri, Inha	Tienpinta	18	27	705	6940762	3355512	Ähtäri
C1053201	10018	Tie 18 Ähtäri, Myllymäki	Jyväskylään	18	31	1018	6943005	3370539	Ähtäri
C1053202	10018	Tie 18 Ähtäri, Myllymäki	Ähtäriin	18	31	1018	6943005	3370539	Ähtäri
C1053209	10018	Tie 18 Ähtäri, Myllymäki	Tienpinta	18	31	1018	6943005	3370539	Ähtäri
C1053401	10036	Tie 19 Ilmajoki, Rengonkylä	Seinäjoelle	19	4	2164	6962982	3286573	Ilmajoki
C1053402	10036	Tie 19 Ilmajoki, Rengonkylä	Jalasjärvelle	19	4	2164	6962982	3286573	Ilmajoki
C1053409	10036	Tie 19 Ilmajoki, Rengonkylä	Tienpinta	19	4	2164	6962982	3286573	Ilmajoki
C1050101	10014	Tie 19 Nurmo	Lapualle	19	7	2094	6974484	3291047	Nurmo
C1050102	10014	Tie 19 Nurmo	Seinäjoelle	19	7	2094	6974484	3291047	Nurmo
C1050109	10014	Tie 19 Nurmo	Tienpinta	19	7	2094	6974484	3291047	Nurmo
C1050701	10042	Tie 19 Kauhava	Uusikaarlepyyhyn	19	16	1548	7006746	3296307	Kauhava
C1050702	10042	Tie 19 Kauhava	Lapualle	19	16	1548	7006746	3296307	Kauhava
C1050709	10042	Tie 19 Kauhava	Tienpinta	19	16	1548	7006746	3296307	Kauhava
C1053501	10016	Tie 44 Kauhajoki, Juonikylä	Kauhajoelle	44	26	2740	6917874	3253743	Kauhajoki
C1053502	10016	Tie 44 Kauhajoki, Juonikylä	Honkajoelle	44	26	2740	6917874	3253743	Kauhajoki
C1053509	10016	Tie 44 Kauhajoki, Juonikylä	Tienpinta	44	26	2740	6917874	3253743	Kauhajoki
C1052001	10041	Tie 66 Kuortane	Lapualle	66	31	327	6973268	3322178	Kuortane
C1052002	10041	Tie 66 Kuortane	Alavudelle	66	31	327	6973268	3322178	Kuortane
C1052009	10041	Tie 66 Kuortane	Tienpinta	66	31	327	6973268	3322178	Kuortane
C1053801	10050	Tie 66 Lapua	Lapualle	66	39	5120	6991244	3299892	Lapua
C1053802	10050	Tie 66 Lapua	Alavudelle	66	39	5120	6991244	3299892	Lapua
C1053803	10050	Tie 66 Lapua	Tie 19, Uusikaarlepyyhyn	66	39	5120	6991244	3299892	Lapua
C1053804	10050	Tie 66 Lapua	Seinäjoelle	66	39	5120	6991244	3299892	Lapua
C1053809	10050	Tie 66 Lapua	Tienpinta	66	39	5120	6991244	3299892	Lapua
C1052101	10032	Tie 67 Teuva	Alavudelle	67	8	46	6941312	3227500	Teuva
C1052102	10032	Tie 67 Teuva	Kaskisiin	67	8	46	6941312	3227500	Teuva
C1052109	10032	Tie 67 Teuva	Tienpinta	67	8	46	6941312	3227500	Teuva
C1053701	10047	Tie 67 Ilmajoki	Ilmajoelle	67	21	2204	6967517	3276750	Seinäjoki
C1053702	10047	Tie 67 Ilmajoki	Seinäjoelle	67	21	2204	6967517	3276750	Seinäjoki
C1053709	10047	Tie 67 Ilmajoki	Tienpinta	67	21	2204	6967517	3276750	Seinäjoki
C1051801	10019	Tie 68 Evijärvi	Pietarsaareen	68	29	86	7033591	3323238	Evijärvi
C1051802	10019	Tie 68 Evijärvi	Alajärvelle	68	29	86	7033591	3323238	Evijärvi
C1051809	10019	Tie 68 Evijärvi	Tienpinta	68	29	86	7033591	3323238	Evijärvi
C1052701	10011	Tie 3 Laihia	Vaasaan	3	244	4274	6995089	3248119	Laihia
C1052702	10011	Tie 3 Laihia	Tampereelle	3	244	4274	6995089	3248119	Laihia
C1052709	10011	Tie 3 Laihia	Tienpinta	3	244	4274	6995089	3248119	Laihia
C1053601	10011	Tie 3 Laihia, Ruto	Vaasaan	3	248	180	6998925	3241888	Laihia
C1053602	10011	Tie 3 Laihia, Ruto	Tampereelle	3	248	180	6998925	3241888	Laihia
C1053609	10011	Tie 3 Laihia, Ruto	Tienpinta	3	248	180	6998925	3241888	Laihia
C1050801	10046	Tie 3 Vaasa	Vaasaan	3	250	5689	7007493	3232309	Vaasa
C1050802	10046	Tie 3 Vaasa	Laihialle	3	250	5689	7007493	3232309	Vaasa
C1050803	10046	Tie 3 Vaasa	Tie 7156 Vanha Vaasa	3	250	5689	7007493	3232309	Vaasa
C1050804	10046	Tie 3 Vaasa	Tie 7156 Vanha Satama	3	250	5689	7007493	3232309	Vaasa
C1050809	10046	Tie 3 Vaasa	Tienpinta	3	250	5689	7007493	3232309	Vaasa
C1054101	10001	Tie 8 Kristiinankaupunki, Metsälä	Vaasaan	8	213	5066	6896682	3214475	Kristiinankaupunki
C1054102	10001	Tie 8 Kristiinankaupunki, Metsälä	Turkuun	8	213	5066	6896682	3214475	Kristiinankaupunki
C1054109	10001	Tie 8 Kristiinankaupunki, Metsälä	Tienpinta	8	213	5066	6896682	3214475	Kristiinankaupunki
C1050301	10026	Tie 8 Lapväärtti	Vaasaan	8	218	765	6918993	3213691	Kristiinankaupunki
C1050302	10026	Tie 8 Lapväärtti	Poriin	8	218	765	6918993	3213691	Kristiinankaupunki
C1050309	10026	Tie 8 Lapväärtti	Tienpinta	8	218	765	6918993	3213691	Kristiinankaupunki
C1053001	10002	Tie 8 Närpiö	Vaasaan	8	224	75	6942058	3213418	Närpiö
C1053002	10002	Tie 8 Närpiö	Poriin	8	224	75	6942058	3213418	Närpiö
C1053009	10002	Tie 8 Närpiö	Tienpinta	8	224	75	6942058	3213418	Närpiö
C1052601	10012	Tie 8 Pirttikylä	Vaasaan	8	232	645	6971757	3226505	Maalahti
C1052602	10012	Tie 8 Pirttikylä	Poriin	8	232	645	6971757	3226505	Maalahti
C1052609	10012	Tie 8 Pirttikylä	Tienpinta	8	232	645	6971757	3226505	Maalahti
C1052301	10046	Tie 8 Vaasa, Kotiranta	Kokkolaan	8	301	1524	7011190	3229836	Vaasa
C1052302	10046	Tie 8 Vaasa, Kotiranta	Vaasaan	8	301	1524	7011190	3229836	Vaasa
C1052303	10046	Tie 8 Vaasa, Kotiranta	Tie 27417 kiertoliittymä	8	301	1524	7011190	3229836	Vaasa
C1052309	10046	Tie 8 Vaasa, Kotiranta	Tienpinta	8	301	1524	7011190	3229836	Vaasa
C1050501	10003	Tie 8 Mustasaari, Koivulahti	Kokkolaan	8	305	1250	7016909	3241694	Mustasaari
C1050502	10003	Tie 8 Mustasaari, Koivulahti	Vaasaan	8	305	1250	7016909	3241694	Mustasaari
C1050509	10003	Tie 8 Mustasaari, Koivulahti	Tienpinta	8	305	1250	7016909	3241694	Mustasaari
C1054501	10039	Tie 8 Mustasaari, Vassor	Kokkola	8	307	981	7016036	3248818	Mustasaari
C1054502	10039	Tie 8 Mustasaari, Vassor	Vaasa	8	307	981	7016036	3248818	Mustasaari
C1054509	10039	Tie 8 Mustasaari, Vassor	Tienpinta	8	307	981	7016036	3248818	Mustasaari
C1051301	10004	Tie 8 Oravainen	Kokkolaan	8	311	7072	7029549	3268095	Vöyri
C1051302	10004	Tie 8 Oravainen	Vaasaan	8	311	7072	7029549	3268095	Vöyri
C1051309	10004	Tie 8 Oravainen	Tienpinta	8	311	7072	7029549	3268095	Vöyri
C1054201	10023	Tie 8 Uusikaarlepyy, Ytterjeppo	Ouluun	8	318	2600	7045537	3278945	Uusikaarlepyy
C1054202	10023	Tie 8 Uusikaarlepyy, Ytterjeppo	Vaasaan	8	318	2600	7045537	3278945	Uusikaarlepyy
C1054204	10023	Tie 8 Uusikaarlepyy, Ytterjeppo	Tie 19 Seinäjoelle	8	318	2600	7045537	3278945	Uusikaarlepyy
C1054209	10023	Tie 8 Uusikaarlepyy, Ytterjeppo	Tienpinta	8	318	2600	7045537	3278945	Uusikaarlepyy
C1050201	10028	Tie 8 Kruunupyy	Kokkolaan	8	327	2094	7073767	3301651	Kruunupyy
C1050202	10028	Tie 8 Kruunupyy	Vaasaan	8	327	2094	7073767	3301651	Kruunupyy
C1050209	10028	Tie 8 Kruunupyy	Tienpinta	8	327	2094	7073767	3301651	Kruunupyy
C1052401	10015	Tie 13 Alaveteli	Kokkolaan	13	105	56	7072755	3318382	Kruunupyy
C1052402	10015	Tie 13 Alaveteli	Kaustisille	13	105	56	7072755	3318382	Kruunupyy
C1052409	10015	Tie 13 Alaveteli	Tienpinta	13	105	56	7072755	3318382	Kruunupyy
C1051601	10040	Tie 18 Vähäkyrö, Tervajoki	Seinäjoelle	18	2	4880	6998372	3254389	Vähäkyrö
C1051602	10040	Tie 18 Vähäkyrö, Tervajoki	Laihialle	18	2	4880	6998372	3254389	Vähäkyrö
C1051609	10040	Tie 18 Vähäkyrö, Tervajoki	Tienpinta	18	2	4880	6998372	3254389	Vähäkyrö
C1052501	10021	Tie 19 Jepua	Vaasaan	19	23	190	7040383	3281843	Uusikaarlepyy
C1052502	10021	Tie 19 Jepua	Kauhavalle	19	23	190	7040383	3281843	Uusikaarlepyy
C1052509	10021	Tie 19 Jepua	Tienpinta	19	23	190	7040383	3281843	Uusikaarlepyy
C1054301	10005	Tie 68 Pietarsaari	Pietarsaareen	68	39	9	7070739	3289719	Pietarsaari
C1054302	10005	Tie 68 Pietarsaari	Jyväskylään	68	39	9	7070739	3289719	Pietarsaari
C1054303	10005	Tie 68 Pietarsaari	Tie 749 Kokkolaan	68	39	9	7070739	3289719	Pietarsaari
C1054304	10005	Tie 68 Pietarsaari	Tie 749 Vaasaan	68	39	9	7070739	3289719	Pietarsaari
C1054309	10005	Tie 68 Pietarsaari	Tienpinta	68	39	9	7070739	3289719	Pietarsaari
C1054400	0	Tie 673 Maalahti, Petolahti		673	6	1190	6986410	3215127	Maalahti
C1051001	10022	Tie 724 Raippaluoto, manner	Raippaluotoon	724	4	1841	7023467	3222935	Mustasaari
C1051002	10022	Tie 724 Raippaluoto, manner	Vaasaan	724	4	1841	7023467	3222935	Mustasaari
C1051009	10022	Tie 724 Raippaluoto, manner	Tienpinta	724	4	1841	7023467	3222935	Mustasaari
C1050601	10022	Tie 724 Raippaluoto	Raippaluotoon	724	5	497	7023533	3222360	Mustasaari
C1050602	10022	Tie 724 Raippaluoto	Vaasaan	724	5	497	7023533	3222360	Mustasaari
C1050607	10022	Tie 724 Raippaluoto	Merimaisema1	724	5	497	7023533	3222360	Mustasaari
C1050608	10022	Tie 724 Raippaluoto	Merimaisema2	724	5	497	7023533	3222360	Mustasaari
C1050609	10022	Tie 724 Raippaluoto	Tienpinta	724	5	497	7023533	3222360	Mustasaari
C1051101	10022	Tie 724 Raippaluoto, saari	Raippaluotoon	724	5	708	7023551	3222154	Mustasaari
C1051102	10022	Tie 724 Raippaluoto, saari	Vaasaan	724	5	708	7023551	3222154	Mustasaari
C1051109	10022	Tie 724 Raippaluoto, saari	Tienpinta	724	5	708	7023551	3222154	Mustasaari
C1054601	10020	Tie 749 Luoto, Eugmo	Kokkola	749	10	1000	7085174	3292493	Luoto
C1054602	10020	Tie 749 Luoto, Eugmo	Pietarsaari	749	10	1000	7085174	3292493	Luoto
C1054609	10020	Tie 749 Luoto, Eugmo	Tienpinta	749	10	1000	7085174	3292493	Luoto
C1053301	10006	Tie 8 Kokkola, Haavistonkangas	Ouluun	8	406	1743	7090209	3320409	Kälviä
C1053302	10006	Tie 8 Kokkola, Haavistonkangas	Kokkolaan	8	406	1743	7090209	3320409	Kälviä
C1053309	10006	Tie 8 Kokkola, Haavistonkangas	Tienpinta	8	406	1743	7090209	3320409	Kälviä
C1051201	10024	Tie 8 Lohtaja	Ouluun	8	410	71	7105295	3330807	Lohtaja
C1051202	10024	Tie 8 Lohtaja	Kokkolaan	8	410	71	7105295	3330807	Lohtaja
C1051209	10024	Tie 8 Lohtaja	Tienpinta	8	410	71	7105295	3330807	Lohtaja
C1054701	11007	Tie 13 Veteli	Kokkola	13	113	3997	7039598	3346630	Veteli
C1054702	11007	Tie 13 Veteli	Jyväskylä	13	113	3997	7039598	3346630	Veteli
C1054709	11007	Tie 13 Veteli	Tienpinta	13	113	3997	7039598	3346630	Veteli
C1051701	11007	Tie 13 Perho, Oksakoski	Kyyjärvelle	13	118	4628	7020161	3364245	Perho
C1051702	11007	Tie 13 Perho, Oksakoski	Kokkolaan	13	118	4628	7020161	3364245	Perho
C1051709	11007	Tie 13 Perho, Oksakoski	Tienpinta	13	118	4628	7020161	3364245	Perho
C1051901	11002	Tie 28 Eskola	Nivalaan	28	8	6998	7093055	3359106	Kannus
C1051902	11002	Tie 28 Eskola	Kokkolaan	28	8	6998	7093055	3359106	Kannus
C1051909	11002	Tie 28 Eskola	Tienpinta	28	8	6998	7093055	3359106	Kannus
C1054007	11006	Tie 58 Lestijärvi		58	54	2271	7048690	3384194	Lestijärvi
C1053901	10049	Tie 63 Toholampi	Ylivieskaan	63	23	10600	7076989	3364281	Toholampi
C1053902	10049	Tie 63 Toholampi	Seinäjoelle	63	23	10600	7076989	3364281	Toholampi
C1053909	10049	Tie 63 Toholampi	Tienpinta	63	23	10600	7076989	3364281	Toholampi
C1250501	11005	Tie 4 Elämäjärvi	Ouluun	4	330	72	7046692	3437075	Pyhäjärvi
C1250502	11005	Tie 4 Elämäjärvi	Jyväskylään	4	330	72	7046692	3437075	Pyhäjärvi
C1250509	11005	Tie 4 Elämäjärvi	Tienpinta	4	330	72	7046692	3437075	Pyhäjärvi
C1255501	12016	Tie 4 Kärsämäki	Ouluun	4	343	25	7098683	3439364	Kärsämäki
C1255502	12016	Tie 4 Kärsämäki	Jyväskylään	4	343	25	7098683	3439364	Kärsämäki
C1255503	12016	Tie 4 Kärsämäki	Tie 28 Iisalmeen	4	343	25	7098683	3439364	Kärsämäki
C1255504	12016	Tie 4 Kärsämäki	Tie 28 Kokkolaan	4	343	25	7098683	3439364	Kärsämäki
C1255509	12016	Tie 4 Kärsämäki	Tienpinta	4	343	25	7098683	3439364	Kärsämäki
C1250701	12003	Tie 4 Pulkkila	Ouluun	4	348	6792	7126883	3444113	Siikalatva
C1250702	12003	Tie 4 Pulkkila	Jyväskylään	4	348	6792	7126883	3444113	Siikalatva
C1250709	12003	Tie 4 Pulkkila	Tienpinta	4	348	6792	7126883	3444113	Siikalatva
C1257600	12041	Tie 4 Pulkkila, Hyttikoski	Ouluun	4	353	4041	7144594	3442169	Pulkkila
C1255401	12003	Tie 4 Rantsila	Ouluun	4	355	2080	7155937	3436432	Siikalatva
C1255402	12003	Tie 4 Rantsila	Jyväskylään	4	355	2080	7155937	3436432	Siikalatva
C1255409	12003	Tie 4 Rantsila	Tienpinta	4	355	2080	7155937	3436432	Siikalatva
C1251501	12014	Tie 4 Alatemmes	Ouluun	4	361	125	7183021	3431985	Liminka
C1251502	12014	Tie 4 Alatemmes	Jyväskylään	4	361	125	7183021	3431985	Liminka
C1251509	12014	Tie 4 Alatemmes	Tienpinta	4	361	125	7183021	3431985	Liminka
C1253701	12022	Tie 4 Liminka, Haaransilta	Ouluun	4	363	157	7191837	3428317	Liminka
C1253702	12022	Tie 4 Liminka, Haaransilta	Jyväskylään / Kokkolaan	4	363	157	7191837	3428317	Liminka
C1253709	12022	Tie 4 Liminka, Haaransilta	Tienpinta	4	363	157	7191837	3428317	Liminka
C1254400	12022	Tie 4 Liminka, Tupos		4	363	5810	7197181	3429928	Kempele
C1252500	12001	Tie 4 Kempele, Zeppelin		4	364	3277	7201762	3430901	Kempele
C1251200	12001	Tie 4 Oulu, Kiviniemi		4	367	1	7207735	3430100	Oulu
C1255201	12001	Tie 4 Oulu, Lintula	Ouluun	4	367	3027	7210745	3429630	Oulu
C1255202	12001	Tie 4 Oulu, Lintula	Jyväskylään	4	367	3027	7210745	3429630	Oulu
C1255203	12001	Tie 4 Oulu, Lintula	Tie 8155 Äimärautioon	4	367	3027	7210745	3429630	Oulu
C1255204	12001	Tie 4 Oulu, Lintula	Tue 8155 Knuutilanrantaan	4	367	3027	7210745	3429630	Oulu
C1255209	12001	Tie 4 Oulu, Lintula	Tienpinta	4	367	3027	7210745	3429630	Oulu
C1250301	12019	Tie 4 Oulu, Kontinkangas	Kemiin	4	367	5080	7212794	3429773	Oulu
C1250302	12019	Tie 4 Oulu, Kontinkangas	Jyväskylään	4	367	5080	7212794	3429773	Oulu
C1250303	12019	Tie 4 Oulu, Kontinkangas	Tie 22 Kajaaniin	4	367	5080	7212794	3429773	Oulu
C1250304	12019	Tie 4 Oulu, Kontinkangas	Tie 22 Ouluun	4	367	5080	7212794	3429773	Oulu
C1250309	12019	Tie 4 Oulu, Kontinkangas	Tienpinta	4	367	5080	7212794	3429773	Oulu
C1251300	12019	Tie 4 Oulu, Intiö		4	401	839	7213645	3429750	Oulu
C1250401	12019	Tie 4 Oulu, Laanila	Kemiin	4	402	0	7215295	3429816	Oulu
C1250402	12019	Tie 4 Oulu, Laanila	Jyväskylään	4	402	0	7215295	3429816	Oulu
C1250403	12019	Tie 4 Oulu, Laanila	Tie 20 Kuusamoon	4	402	0	7215295	3429816	Oulu
C1250404	12019	Tie 4 Oulu, Laanila	Tie 20 Ouluun	4	402	0	7215295	3429816	Oulu
C1250409	12019	Tie 4 Oulu, Laanila	Tienpinta	4	402	0	7215295	3429816	Oulu
C1252300	13008	Tie 4 Oulu, Linnanmaa		4	403	1954	7218526	3427168	Oulu
C1257207	12012	Tie 4 Haukipudas		4	406	1470	7231846	3426363	Oulu
C1253201	12015	Tie 4 Ii	Kemiin	4	410	1963	7250214	3424146	Ii
C1253202	12015	Tie 4 Ii	Ouluun	4	410	1963	7250214	3424146	Ii
C1253209	12015	Tie 4 Ii	Tienpinta	4	410	1963	7250214	3424146	Ii
C1257101	12012	Tie 4 Taipale	Kemiin	4	415	1483	7271483	3419651	Kuivaniemi
C1257102	12012	Tie 4 Taipale	Ouluun	4	415	1483	7271483	3419651	Kuivaniemi
C1257109	12012	Tie 4 Taipale	Tienpinta	4	415	1483	7271483	3419651	Kuivaniemi
C1251401	12004	Tie 4 Kuivaniemi	Kemiin	4	417	1261	7280468	3416264	Ii
C1251402	12004	Tie 4 Kuivaniemi	Ouluun	4	417	1261	7280468	3416264	Ii
C1251409	12004	Tie 4 Kuivaniemi	Tienpinta	4	417	1261	7280468	3416264	Ii
C1253801	13004	Tie 5 Taivalkoski, Tyrävaara	Kuusamoon	5	340	8374	7268496	3589534	Taivalkoski
C1253802	13004	Tie 5 Taivalkoski, Tyrävaara	Kajaaniin	5	340	8374	7268496	3589534	Taivalkoski
C1253809	13004	Tie 5 Taivalkoski, Tyrävaara	Tienpinta	5	340	8374	7268496	3589534	Taivalkoski
C1256501	13004	Tie 5 Jokivaara	Kuusamoon	5	346	800	7293577	3598921	Kuusamo
C1256502	13004	Tie 5 Jokivaara	Kajaaniin	5	346	800	7293577	3598921	Kuusamo
C1256509	13004	Tie 5 Jokivaara	Tienpinta	5	346	800	7293577	3598921	Kuusamo
C1257307	12028	Tie 5 Petäjälampi		5	357	3663	7326136	3597482	Kuusamo
C1250901	12008	Tie 5 Ruka	Kemijärvelle	5	362	38	7343063	3595752	Kuusamo
C1250902	12008	Tie 5 Ruka	Kuusamoon	5	362	38	7343063	3595752	Kuusamo
C1250909	12008	Tie 5 Ruka	Tienpinta	5	362	38	7343063	3595752	Kuusamo
C1257901	10024	Tie 8 Himanka	Ouluun	8	412	214	7109006	3336008	Kalajoki
C1250201	11001	Tie 8 Kalajoki, Rahja	Ouluun	8	414	5629	7127251	3343308	Kalajoki
C1250202	11001	Tie 8 Kalajoki, Rahja	Vaasaan	8	414	5629	7127251	3343308	Kalajoki
C1250209	11001	Tie 8 Kalajoki, Rahja	Tienpinta	8	414	5629	7127251	3343308	Kalajoki
C1252401	12018	Tie 8 Pyhäjoki, Parhalahti	Ouluun	8	425	912	7158277	3372110	Pyhäjoki
C1252402	12018	Tie 8 Pyhäjoki, Parhalahti	Vaasaan	8	425	912	7158277	3372110	Pyhäjoki
C1252409	12018	Tie 8 Pyhäjoki, Parhalahti	Tienpinta	8	425	912	7158277	3372110	Pyhäjoki
C1257601	12002	Tie 8 Raahe, Pattijoki	Ouluun	8	429	5235	7178738	3383814	Raahe
C1252101	12002	Tie 8 Siikajoki, Revonlahti	Ouluun	8	434	645	7181651	3403319	Siikajoki
C1252102	12002	Tie 8 Siikajoki, Revonlahti	Vaasaan	8	434	645	7181651	3403319	Siikajoki
C1252109	12002	Tie 8 Siikajoki, Revonlahti	Tienpinta	8	434	645	7181651	3403319	Siikajoki
C1255901	12029	Tie 20 Oulu, Hintta	Kuusamoon	20	1	3871	7215597	3430778	Oulu
C1255902	12029	Tie 20 Oulu, Hintta	Ouluun	20	1	3871	7215597	3430778	Oulu
C1255904	12029	Tie 20 Oulu, Hintta	Tie 8300 Vaalaan	20	1	3871	7215597	3430778	Oulu
C1256001	12029	Tie 20 Oulu, Rusko	Kuusamoon	20	3	1421	7216439	3431907	Oulu
C1256002	12029	Tie 20 Oulu, Rusko	Ouluun	20	3	1421	7216439	3431907	Oulu
C1256009	12029	Tie 20 Oulu, Rusko	Tienpinta	20	3	1421	7216439	3431907	Oulu
C1256101	12029	Tie 20 Korvensuora	Kuusamoon	20	3	2998	7217318	3433229	Oulu
C1256102	12029	Tie 20 Korvensuora	Ouluun	20	3	2998	7217318	3433229	Oulu
C1256109	12029	Tie 20 Korvensuora	Tienpinta	20	3	2998	7217318	3433229	Oulu
C1256201	12029	Tie 20 Hönttämäki	Kuusamoon	20	3	4157	7218037	3434210	Oulu
C1256202	12029	Tie 20 Hönttämäki	Ouluun	20	3	4157	7218037	3434210	Oulu
C1256209	12029	Tie 20 Hönttämäki	Tienpinta	20	3	4157	7218037	3434210	Oulu
C1256301	12005	Tie 20 Kiiminki, Välikylä	Kuusamoon	20	4	5	7219288	3435960	Oulu
C1256302	12005	Tie 20 Kiiminki, Välikylä	Ouluun	20	4	5	7219288	3435960	Oulu
C1256303	12005	Tie 20 Kiiminki, Välikylä	Tie 833 Yli-Kiiminkiin	20	4	5	7219288	3435960	Oulu
C1256309	12005	Tie 20 Kiiminki, Välikylä	Tienpinta	20	4	5	7219288	3435960	Oulu
C1250101	12005	Tie 20 Ylikiiminki, Arkala	Kuusamoon	20	10	1320	7232835	3462325	Oulu
C1250102	12005	Tie 20 Ylikiiminki, Arkala	Ouluun	20	10	1320	7232835	3462325	Oulu
C1250109	12005	Tie 20 Ylikiiminki, Arkala	Tienpinta	20	10	1320	7232835	3462325	Oulu
C1253301	12006	Tie 20 Pudasjärvi	Kuusamoon	20	18	1449	7254024	3501447	Pudasjärvi
C1253302	12006	Tie 20 Pudasjärvi	Ouluun	20	18	1449	7254024	3501447	Pudasjärvi
C1253309	12006	Tie 20 Pudasjärvi	Tienpinta	20	18	1449	7254024	3501447	Pudasjärvi
